app,good_count,bad_count,total_count
com.gpsmapcameralite.geotagphotolocation,0,2,2
com.ilufa168.official,0,2,2
com.realbyteapps.moneymanagerfree,0,2,2
and.brainworks.nummatch,0,2,2
com.go7game.jewelclassic,0,2,2
com.offline.bible,0,2,2
com.samsung.android.app.clockface,0,2,2
co.benx.weverse,0,2,2
com.fastwork.app,0,2,2
com.asmr.mukbang.livestream.party,0,2,2
com.fcg.bride.race.wedding.dressup.run,0,2,2
com.freeplay.crazyoffice,0,2,2
com.gf.bus.simulator.citypassenger.driving,0,2,2
com.h.momsim,0,2,2
com.hybridparking.game,0,2,2
com.kigle.cocobi.kindergarten,0,2,2
com.magic.cyber.piano.tiles.edm.musicgames,0,2,2
com.manekigames.fashionqueen,0,2,2
com.myhometown2.myhometown2,0,2,2
com.paper.princess.dress.up.games,0,2,2
com.par.monster.coloring.draw.master,0,2,2
com.sinyee.babybus.dentistII,0,2,2
com.tp.pmu3d,0,2,2
com.uc.animal.hide.seek,0,2,2
io.supercent.downhill,0,2,2
com.katanlabs.drawbridgepuzzle,0,2,2
co.triller.droid.samsung,0,2,2
com.cleanteam.oneboost,0,2,2
jd.cdyjy.overseas.market.indonesia,0,2,2
com.qagame.QuickArrow,0,2,2
com.gai.status.saver.ssw,0,2,2
com.tube.free.download.mp3.music.downloader.song.tubeplay.player,0,2,2
com.ap.motoroyaku,0,2,2
